node,taxon,species,random,block_id,iteration,density,acc_ls,total_density,density_ratio,multi_sp,para
hox,Vertebrate,CALMI,observed,9,1,7.905138339920949e-05,"CALMI_XP_007902550.1,CALMI_XP_007902567.1,CALMI_XP_007902566.1,CALMI_XP_007902564.1,CALMI_XP_007902563.1,CALMI_XP_007902562.1,CALMI_XP_007902561.1,CALMI_XP_007902560.1,CALMI_XP_007902552.1,CALMI_XP_007902568.1,CALMI_XP_007902569.1",1.83273739506483e-05,4.313295707943646,hox,not_para
hox,Vertebrate,CALMI,observed,6,1,0.00010251439861325977,"CALMI_XP_007898674.1,CALMI_XP_007898675.1,CALMI_XP_007898676.1,CALMI_XP_007898677.1,CALMI_XP_007898680.1,CALMI_XP_007898686.1,CALMI_XP_007898685.1,CALMI_XP_007898684.1,CALMI_XP_007898681.1,CALMI_XP_007898687.1,CALMI_XP_007898688.1",1.83273739506483e-05,5.593512681593618,hox,not_para
hox,Vertebrate,LATCH,observed,43,1,9.221618547748772e-05,"LATCH_XP_005993143.1,LATCH_XP_005993142.1,LATCH_XP_005993141.1,LATCH_XP_005993148.1,LATCH_XP_005993147.1,LATCH_XP_005993146.1,LATCH_XP_005993145.1,LATCH_XP_005993144.1,LATCH_XP_005993149.1,LATCH_XP_005993150.1,LATCH_XP_005993152.1,LATCH_XP_005993151.1",7.317366677272384e-06,12.60237316846641,hox,not_para
hox,Vertebrate,LATCH,observed,44,1,6.403346815935796e-05,"LATCH_XP_005995679.1,LATCH_XP_005995677.1,LATCH_XP_005995676.1,LATCH_XP_005995675.1,LATCH_XP_005995674.1,LATCH_XP_005995681.1,LATCH_XP_005995682.1,LATCH_XP_005995683.1,LATCH_XP_005995685.1,LATCH_XP_005995686.1,LATCH_XP_005995687.1",7.317366677272384e-06,8.750889627855443,hox,not_para
hox,Vertebrate,LATCH,observed,42,1,5.294698081875286e-05,"LATCH_XP_005990115.1,LATCH_XP_014340549.1,LATCH_XP_005990110.1,LATCH_XP_005990109.1,LATCH_XP_005990108.1,LATCH_XP_005990107.1,LATCH_XP_005990106.1,LATCH_XP_005990104.1,LATCH_XP_005990103.1,LATCH_XP_005990101.1,LATCH_XP_005990116.1",7.317366677272384e-06,7.23579713221223,hox,not_para
hox,Vertebrate,LATCH,observed,41,1,7.810127131513864e-05,"LATCH_XP_006000651.1,LATCH_XP_006000646.1,LATCH_XP_006000650.1,LATCH_XP_006000653.1,LATCH_XP_006000656.1,LATCH_XP_006000658.1,LATCH_XP_006000657.1,LATCH_XP_006000659.1",7.317366677272384e-06,10.673412275172684,hox,not_para
hox,Lophotrochozoan,LOTGI,observed,50,1,2.968516759397476e-05,"LOTGI_LotgiP100648,LOTGI_LotgiP110623,LOTGI_LotgiP56601,LOTGI_LotgiP110972,LOTGI_LotgiP86927,LOTGI_LotgiP89598,LOTGI_LotgiP177860,LOTGI_LotgiP185752,LOTGI_LotgiP156931,LOTGI_LotgiP156932,LOTGI_LotgiP89720,LOTGI_LotgiP156934,LOTGI_LotgiP100031",6.492248127781952e-05,0.457240188755949,hox,not_para
hox,Lophotrochozoan,LINAN,observed,49,1,1.84443993581349e-05,"LINAN_g10886.t1,LINAN_g10887.t1,LINAN_g10888.t1,LINAN_g10889.t1,LINAN_g10890.t1,LINAN_g10891.t1,LINAN_g10892.t1",8.015370936184608e-05,0.2301128607145237,hox,not_para
hox,Ecdysozoan,STRMA,observed,68,1,3.147981780450065e-05,"STRMA_SMAR004159-PA,STRMA_SMAR004160-PA,STRMA_SMAR014693-PA,STRMA_SMAR004162-PA,STRMA_SMAR004163-PA,STRMA_SMAR004164-PA,STRMA_SMAR004167-PA,STRMA_SMAR004168-PA,STRMA_SMAR004172-PA",8.5079917094978e-05,0.3700029205406784,hox,not_para
hox,Lophotrochozoan,CAPTE,observed,10,1,4.192502966195849e-05,"CAPTE_CapteP219807,CAPTE_CapteP94911,CAPTE_CapteP219808,CAPTE_CapteP149640,CAPTE_CapteP168122,CAPTE_CapteP168125,CAPTE_CapteP94879,CAPTE_CapteP94902",9.653951722644244e-05,0.4342784267671385,hox,not_para
hox,Ambulacrarian,PTYFL,observed,66,1,5.389794424257668e-05,"PTYFL_pfl_40v0_9_20150316_1g9239.t1,PTYFL_pfl_40v0_9_20150316_1g9241.t1,PTYFL_pfl_40v0_9_20150316_1g9244.t1,PTYFL_pfl_40v0_9_20150316_1g9249.t1,PTYFL_pfl_40v0_9_20150316_1g9252.t1,PTYFL_pfl_40v0_9_20150316_1g9253.t1,PTYFL_pfl_40v0_9_20150316_1g9257.t1,PTYFL_pfl_40v0_9_20150316_1g9259.t1,PTYFL_pfl_40v0_9_20150316_1g9261.t1,PTYFL_pfl_40v0_9_20150316_1g9262.t1",2.8189981597460863e-05,1.9119538640433664,hox,not_para
hox,Lophotrochozoan,CRAGI,observed,17,1,5.155728788042834e-05,"CRAGI_EKC32705,CRAGI_EKC32706,CRAGI_EKC32708,CRAGI_EKC32709,CRAGI_EKC32713,CRAGI_EKC32714",4.677814516594784e-05,1.1021661439872454,hox,not_para
hox,Lophotrochozoan,CRAGI,observed,16,1,2.7936667574608367e-05,"CRAGI_EKC29599,CRAGI_EKC29600,CRAGI_EKC29602",4.677814516594784e-05,0.5972162315436326,hox,para
hox,Cephalochordate,BRALA,observed,5,1,2.810906316508051e-05,"BRALA_BL12289_cuf1,BRALA_BL01409_evm0,BRALA_BL14546_evm1,BRALA_BL11265_evm0,BRALA_BL01497_evm0,BRALA_BL02690_evm0,BRALA_BL01142_evm0,BRALA_BL02747_evm1,BRALA_BL02721_evm0,BRALA_BL22794_evm0,BRALA_BL01764_evm0,BRALA_BL11259_evm0,BRALA_BL11262_cuf5,BRALA_BL06042_cuf1",7.258453768991132e-05,0.3872596569418868,hox,not_para
hox,Ecdysozoan,TRICA,observed,70,1,6.935614379840482e-05,"TRICA_TC000912_001,TRICA_TC000916_001,TRICA_TC000917_001,TRICA_TC000920_001,TRICA_TC000921_001,TRICA_TC000922_001,TRICA_TC000925_001,TRICA_TC000926_001",9.99827612603792e-05,0.6936810198488589,hox,not_para
hox,Vertebrate,LEPOC,observed,45,1,7.676793054595956e-05,"LEPOC_XP_006638417.1,LEPOC_XP_006638371.1,LEPOC_XP_006638375.1,LEPOC_XP_006638418.1,LEPOC_XP_006638376.1,LEPOC_XP_015217819.1,LEPOC_XP_006638378.1,LEPOC_XP_006638379.1,LEPOC_XP_006638381.1,LEPOC_XP_006638419.2,LEPOC_XP_006638382.1",1.984505325800799e-05,3.8683660632143533,hox,not_para
hox,Vertebrate,LEPOC,observed,48,1,0.00012482836100362,"LEPOC_XP_006636277.1,LEPOC_XP_006636119.1,LEPOC_XP_006636120.1,LEPOC_XP_006636278.1,LEPOC_XP_006636122.1,LEPOC_XP_006636279.1,LEPOC_XP_015213347.1,LEPOC_XP_015213230.1,LEPOC_XP_006636124.1,LEPOC_XP_006636125.1,LEPOC_XP_006636126.1",1.984505325800799e-05,6.290149962346338,hox,not_para
hox,Vertebrate,LEPOC,observed,46,1,4.740929739421262e-05,"LEPOC_XP_006629328.1,LEPOC_XP_015199593.1,LEPOC_XP_006629330.2,LEPOC_XP_006629331.1,LEPOC_XP_006629332.1,LEPOC_XP_006629333.1,LEPOC_XP_006629334.1,LEPOC_XP_006629335.1,LEPOC_XP_015199590.1,LEPOC_XP_015199581.1,LEPOC_XP_015199821.1",1.984505325800799e-05,2.3889730492449917,hox,not_para
hox,Vertebrate,LEPOC,observed,47,1,0.00014126488578733985,"LEPOC_XP_006636638.1,LEPOC_XP_006636639.1,LEPOC_XP_006636553.2,LEPOC_XP_006636554.1,LEPOC_XP_006636555.1,LEPOC_XP_006636640.1,LEPOC_XP_006636556.1,LEPOC_XP_006636557.1,LEPOC_XP_006636558.1,LEPOC_XP_006636559.1",1.984505325800799e-05,7.118392878604942,hox,not_para
hox,Vertebrate,HOMSA,observed,37,1,0.00010282670615212181,"HOMSA_NP_000514.2,HOMSA_NP_067016.3,HOMSA_NP_067015.2,HOMSA_NP_002139.2,HOMSA_NP_055028.3,HOMSA_NP_062458.1,HOMSA_NP_055436.2,HOMSA_NP_008829.3,HOMSA_NP_078777.1",6.055763996201931e-06,16.97997250497426,hox,not_para
hox,Vertebrate,HOMSA,observed,38,1,8.598600147895922e-05,"HOMSA_NP_059106.2,HOMSA_NP_776272.1,HOMSA_NP_055027.1,HOMSA_NP_059105.2,HOMSA_NP_008828.1,HOMSA_NP_073149.1,HOMSA_NP_004494.1,HOMSA_NP_061826.1,HOMSA_NP_055435.2",6.055763996201931e-06,14.199034429493642,hox,not_para
hox,Vertebrate,HOMSA,observed,36,1,6.028757171709051e-05,"HOMSA_NP_002135.2,HOMSA_NP_002136.1,HOMSA_XP_016880049.1,HOMSA_NP_076920.1,HOMSA_NP_002138.1,HOMSA_XP_011523029.1,HOMSA_NP_004493.3,HOMSA_NP_076921.1,HOMSA_NP_076922.1,HOMSA_NP_006352.2",6.055763996201931e-06,9.955403109318961,hox,not_para
hox,Vertebrate,HOMSA,observed,39,1,0.0001006532395245141,"HOMSA_NP_006726.1,HOMSA_NP_109377.1,HOMSA_NP_002132.3,HOMSA_NP_061975.2,HOMSA_NP_076919.1,HOMSA_NP_008827.2,HOMSA_NP_689952.1,HOMSA_NP_061824.3,HOMSA_NP_005514.1,HOMSA_NP_000513.2",6.055763996201931e-06,16.621063764645065,hox,not_para
hox,Ecdysozoan,IXOSC,observed,40,1,9.488326196003515e-06,"IXOSC_ISCW021042-PA,IXOSC_ISCW021054-PA,IXOSC_ISCW021058-PA,IXOSC_ISCW021061-PA,IXOSC_ISCW021069-PA,IXOSC_ISCW021072-PA,IXOSC_ISCW021080-PA,IXOSC_ISCW021083-PA,IXOSC_ISCW021086-PA,IXOSC_ISCW021090-PA",1.160428609512595e-05,0.8176570379446968,hox,not_para
hox,Vertebrate,MUSMU,observed,59,1,0.0001057285659361784,"MUSMU_NP_034579.3,MUSMU_NP_034581.1,MUSMU_NP_034582.1,MUSMU_NP_032291.1,MUSMU_NP_034583.1,MUSMU_NP_034584.1,MUSMU_NP_034585.1,MUSMU_NP_001264167.1,MUSMU_NP_032289.2,MUSMU_NP_034580.1,MUSMU_NP_032290.1",7.826959635252443e-06,13.508254911649141,hox,not_para
hox,Vertebrate,MUSMU,observed,60,1,9.367291499703367e-05,"MUSMU_NP_032301.2,MUSMU_NP_032300.2,MUSMU_NP_032299.1,MUSMU_XP_006498852.1,MUSMU_NP_038583.1,MUSMU_NP_032302.2,MUSMU_NP_034599.2,MUSMU_NP_034598.2,MUSMU_NP_034597.2",7.826959635252443e-06,11.967982379151804,hox,not_para
hox,Vertebrate,MUSMU,observed,58,1,5.790522073470144e-05,"MUSMU_NP_032293.1,MUSMU_NP_032296.2,MUSMU_NP_034591.1,MUSMU_NP_034590.2,MUSMU_XP_006532355.1,MUSMU_NP_032294.2,MUSMU_NP_034589.3,MUSMU_NP_001073338.1,MUSMU_NP_598793.2,MUSMU_XP_006532343.1",7.826959635252443e-06,7.398175464441861,hox,not_para
hox,Vertebrate,MUSMU,observed,61,1,7.839448102853559e-05,"MUSMU_NP_034594.1,MUSMU_NP_034593.1,MUSMU_NP_001020013.1,MUSMU_NP_034592.2,MUSMU_NP_032298.1,MUSMU_NP_034596.1,MUSMU_XP_006520531.1,MUSMU_NP_783857.1,MUSMU_NP_038581.2",7.826959635252443e-06,10.015955707175069,hox,not_para
hox,Tunicate,CIOIN,observed,15,1,5.064658810818112e-05,"CIOIN_XP_026689561.1,CIOIN_NP_001027669.1,CIOIN_XP_002127093.3",0.00011900825482322109,0.4255720595467371,hox,not_para
hox,Cnidarian,NEMVE,observed,62,1,0.00010126240464456896,"NEMVE_EDO42185,NEMVE_EDO42186,NEMVE_EDO42187,NEMVE_EDO42189",6.946734796993221e-05,1.4576978624316954,hox,para
hox,Ambulacrarian,SACKO,observed,67,1,4.879715024642561e-05,"SACKO_Sakowv30000863m,SACKO_Sakowv30000860m,SACKO_Sakowv30000864m,SACKO_Sakowv30000850m,SACKO_Sakowv30000861m,SACKO_Sakowv30000859m,SACKO_Sakowv30000862m,SACKO_Sakowv30000857m,SACKO_Sakowv30000884m,SACKO_Sakowv30000846m",4.5191896481453364e-05,1.079776553888413,hox,not_para
hox,Lophotrochozoan,EUPSC,observed,21,1,1.2369707223166837e-06,"EUPSC_cluster_10920,EUPSC_cluster_19636,EUPSC_cluster_2067,EUPSC_cluster_3447,EUPSC_cluster_15827,EUPSC_cluster_23163,EUPSC_cluster_3372,EUPSC_cluster_23166,EUPSC_cluster_6696",4.582191590979844e-06,0.2699517682219336,hox,not_para
hox,Ecdysozoan,DAPPU,observed,18,1,6.195951388335679e-05,"DAPPU_EFX86813,DAPPU_EFX86812,DAPPU_EFX86809,DAPPU_EFX86808,DAPPU_EFX86806,DAPPU_EFX86805,DAPPU_EFX86804,DAPPU_EFX86802,DAPPU_EFX86800,DAPPU_EFX86798",0.00015511681987659932,0.399437752351084,hox,not_para
hox,Ambulacrarian,ACAPL,observed,2,1,2.565148953535825e-05,"ACAPL_XP_022082143.1,ACAPL_XP_022081986.1,ACAPL_XP_022081988.1,ACAPL_XP_022082157.1,ACAPL_XP_022082122.1,ACAPL_XP_022082139.1,ACAPL_XP_022082115.1,ACAPL_XP_022081842.1,ACAPL_XP_022082137.1,ACAPL_XP_022082136.1,ACAPL_XP_022081678.1",4.290103778360672e-05,0.597922354809798,hox,not_para
hox,Cnidarian,EXAPA,observed,22,1,0.00016251574371267216,"EXAPA_XP_020898707.2,EXAPA_XP_020898717.1,EXAPA_XP_020898702.1,EXAPA_XP_020898700.1",8.788036632444039e-05,1.8492838674874184,hox,para
hox,Ecdysozoan,DROME,observed,20,1,4.95788278573518e-05,"DROME_FBpp0088333,DROME_FBpp0081171,DROME_FBpp0081170,DROME_FBpp0081168,DROME_FBpp0081138,DROME_FBpp0089393,DROME_FBpp0081139,DROME_FBpp0089246",9.683703579259096e-05,0.5119820887903003,hox,not_para
hox,Ecdysozoan,DROME,observed,19,1,1.823114170701826e-05,"DROME_FBpp0082793,DROME_FBpp0082829,DROME_FBpp0373669",9.683703579259096e-05,0.18826620990409468,hox,not_para
hox,Ambulacrarian,ACAPL,random,2,1,6.475082704465451e-05,"ACAPL_XP_022079998.1,ACAPL_XP_022080002.1,ACAPL_XP_022080000.1,ACAPL_XP_022080150.1,ACAPL_XP_022080007.1,ACAPL_XP_022080008.1,ACAPL_XP_022080127.1,ACAPL_XP_022080139.1,ACAPL_XP_022080105.1,ACAPL_XP_022080052.1,ACAPL_XP_022080126.1",4.290103778360672e-05,1.509306776476093,hox,not_para
